id,budget_cheap,budget_reasonable,budget_expensive,priority_food,priority_drink,priority_atmosphere,priority_speed,can_alone,cannot_alone,shop_name,genre,reservation,reservation_availability,address,transportation,bussiness_hours,regular_holiday,budget_from_user,budget_from_user_night_min,budget_from_user_night_max,budget_from_user_lunch_min,budget_from_user_lunch_max,budget_from_shop,budget_from_shop_night_min,budget_from_shop_night_max,budget_from_shop_lunch_min,budget_from_shop_lunch_max,card,capacity,capacity_number,private_room,parking,facility,mobile_phone,scene,service,1st_poster,last_poster,reserved,smoking,drinking,cuisine,location,HP,official_account,opening_date,contact,remark,child_accompanied,charge,course,free_drink_course,related_store,link,tel,dress_code,id,latitude,longitude,genre_oaiso,URL,genre_oaiso_s
611,0,3,0,3,0,0,0,1,2,肉寿司 大井町店,牛料理、寿司、創作料理,no data,予約不可,東京都品川区東大井5-4-13,JR京浜東北線･東急大井町線･東京臨海高速鉄道りんかい線「大井町」駅東口徒歩1分大井町駅から156m,[月～土]16:00～24:00[日・祝]16:00～23:00夜10時以降入店可、日曜営業,不定休,"[夜]￥3,000～￥3,999[昼]￥5,000～￥5,999",3000,3999,5000,5999,"[夜]￥3,000～￥3,999",3000,3999,,,可（JCB、AMEX、VISA、MASTER、Diners）,20席（カウンター5席・テーブル5席・お座敷10席）,20,無,無,落ち着いた空間、カウンター席あり、座敷あり,docomo、au、SoftBank,家族・子供と｜知人・友人と,子供可,なつけろ（1）,no data,不可,全面喫煙可,日本酒あり、焼酎あり、ワインあり、カクテルあり,健康・美容メニューあり,隠れ家レストラン、一軒家レストラン,no data,https://www.instagram.com/bar_nikuzushi,2010年10月8日,no data,3号店、運営：㈱スパイスワークス(2006年設立本社：千代田区㈹：下遠野亘氏)、http://www.spice-works.co.jp/旗艦店：2010年5月1日肉寿司恵比寿横丁店、姉妹店：2010年8月20日バル肉寿司蒲田店、関連店：恵比寿フィッシュセンター、品川魚貝センター、ベコ奉行、、豚焼セレブにん肉恵比寿横丁店、,no data,no data,no data,no data,no data,no data,no data,no data,611,35.6074626,139.7362414,高級和食,https://tabelog.com/tokyo/A1315/A131501/13117263/,寿司
620,0,3,0,3,0,0,0,0,3,よし臓,焼肉、もつ鍋、居酒屋,no data,予約可,東京都品川区東大井5-2-5,JR京浜東北線大井町駅より徒歩2分東急大井町線大井町駅より徒歩2分大井町駅から143m,17:30～24:00夜10時以降入店可、日曜営業,年中無休,"[夜]￥4,000～￥4,999",4000,4999,,,"[夜]￥4,000～￥4,999",4000,4999,,,可（VISA、MASTER、JCB、AMEX）,44席,44,無,無近くにコインパーキングあります。,オシャレな空間、落ち着いた空間、席が広い,SoftBank、docomo、au、Y!mobile,家族・子供と｜知人・友人と,お祝い・サプライズ可、子供可、テイクアウト,ヘルちゃん（428）,no data,可（20人～50人可）,全面喫煙可,日本酒あり、焼酎あり、ワインあり、カクテルあり、焼酎にこだわる,野菜料理にこだわる,no data,no data,no data,2006年1月24日,no data,no data,no data,no data,3000円～4000円のコース、4000円～5000円のコース,飲み放題、3000円～4000円の飲み放題コース、4000円～5000円の飲み放題コース,no data,no data,03-5783-5566,no data,620,35.6077431,139.7360719,居酒屋,https://tabelog.com/tokyo/A1315/A131501/13038711/,居酒屋
625,3,0,0,1,2.4,0,0,0,3,沼津魚市　ひなの家,魚介料理・海鮮料理、居酒屋,no data,予約可,東京都品川区東大井5-17-2野村ビルB1,各線大井町駅より徒歩3～4分大井町駅から138m,[平日]11:30～14:30(L.O.14:00)17:00～23:30(L.O.22:30)[土日祝]17:00～23:30(L.O.22:30)ランチ営業、夜10時以降入店可、日曜営業,定休日なし,"[夜]￥2,000～￥2,999[昼]￥1,000～￥1,999",2000,2999,1000,1999,no data,,,,,可（VISA、MASTER、JCB、AMEX、Diners）,30席,30,無,無,no data,docomo、au,知人・友人と,no data,はらへり呑んべぇ（387）,ツイストマン（1836）...店舗情報（'15/02/0300:20）トンボ1024（541）...店舗情報（'15/01/1709:35）編集履歴を詳しく見る,可（20人～50人可）,全面喫煙可,日本酒あり、焼酎あり、カクテルあり、日本酒にこだわる、焼酎にこだわる,魚料理にこだわる,no data,http://www.hinanos.com,no data,no data,no data,no data,no data,no data,no data,no data,no data,ホットペッパーグルメ,no data,no data,625,35.606808,139.7357243,高級和食,https://tabelog.com/tokyo/A1315/A131501/13069985/,魚介料理・海鮮料理
632,3,0,0,2.4,0,0.8,1,1,2,ピッツァマン オオイマチ,イタリアン、ピザ、パスタ,no data,予約可,東京都品川区大井1-11-8,JR京浜東北線・東急大井町線・東京臨海高速鉄道りんかい線大井町駅より徒歩約2分大井町駅から229m,LUNCH　11:30～売切れ次第終了～14:30（L.O.14:00）DINNER　平日18:00～売切れ次第終了～22:00（L.O.21:00）　　　　土/日/祭日17:00～売切れ次第終了～22:00（L.O.21:00）ランチ営業、日曜営業,お盆休みのお知らせ8月14日〜17日は休み頂きます。月曜日(祝日の場合は火曜日お休みです。),"[夜]￥2,000～￥2,999[昼]￥1,000～￥1,999",2000,2999,1000,1999,"[夜]￥3,000～￥3,999[昼]￥1,000～￥1,999",3000,3999,1000,1999,可（JCB、AMEX、VISA、MASTER）,40席,40,無,無近所にコインパーキングが沢山あります。イトーヨーカドーは２千円のお買いもので無料です。,オシャレな空間,docomo、au、SoftBank、Y!mobile,家族・子供と｜知人・友人と,子供可、テイクアウト,RECRUIT（3）,no data,可,完全禁煙,ワインあり、カクテルあり,no data,隠れ家レストラン、一軒家レストラン,no data,no data,2010年6月30日,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,632,35.6075125,139.7320361,洋食・西洋料理,https://tabelog.com/tokyo/A1315/A131501/13113311/,イタリアン
644,3,0,0,0,2,0,0,2,0,信州屋,居酒屋,no data,予約可,東京都品川区東大井5-4-7,大井町駅から190m,17:30～22:30ランチ営業,土曜日、日曜日、祝祭日,"[夜]￥2,000～￥2,999[昼]￥1,000～￥1,999",2000,2999,1000,1999,no data,,,,,不可,30席（カウンター席１２席、テーブル席４人用×３卓、６人用×１卓）,30,無,無,カウンター席あり,Y!mobile,一人で入りやすい｜知人・友人と,no data,はらへり呑んべぇ（387）,龍馬の子孫？（419）...店舗情報（'13/05/2909:40）編集履歴を詳しく見る,不可,全面喫煙可,日本酒あり、焼酎あり、ワインあり,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,644,35.6075654,139.736608,居酒屋,https://tabelog.com/tokyo/A1315/A131501/13075310/,居酒屋
645,0,3,0,1,2.4,0,0,2,1,御婆灯,おでん、居酒屋,no data,予約可,東京都品川区東大井5-2-8,大井町駅から153m,,,"[夜]￥3,000～￥3,999",3000,3999,,,no data,,,,,no data,no data,,有（2人可、4人可）,no data,落ち着いた空間,no data,知人・友人と,no data,Mr.noonespecial（23）,Mr.noonespecial（23）...店舗情報（'09/05/1412:01）編集履歴を詳しく見る,no data,全面喫煙可,日本酒あり、焼酎あり,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,645,35.6076959,139.7361219,高級和食,https://tabelog.com/tokyo/A1315/A131501/13074402/,おでん
646,3,0,0,1.4,2,0,0,2,1,やきとり家すみれ 大井町店,焼鳥、串焼き、居酒屋,no data,予約可,東京都品川区東大井5‐4‐15翔ビル　B1～3F,ＪＲ大井町駅徒歩3分大井町駅から164m,平日17：00～24：00　土日祝16：00～24：00夜10時以降入店可、日曜営業,無休,"[夜]￥2,000～￥2,999[昼]￥3,000～￥3,999",2000,2999,3000,3999,"[夜]￥2,000～￥2,999",2000,2999,,,可（VISA、MASTER、JCB、AMEX、Diners）,71席,71,無,無,no data,docomo、au、SoftBank,家族・子供と,お祝い・サプライズ可、子供可,しゃっちょー（45）,no data,不可,全面喫煙可,日本酒あり、焼酎あり、ワインあり、カクテルあり,no data,no data,no data,no data,2015年7月31日,no data,no data,no data,no data,3000円～4000円のコース,飲み放題、3000円～4000円の飲み放題コース,no data,no data,03-5783-5429,no data,646,35.6076204,139.7362728,Ｂ級和食,https://tabelog.com/tokyo/A1315/A131501/13183067/,焼鳥
650,0,3,0,2.4,1,0.4,0,3,0,ビストロ マケロニ,ビストロ、ワインバー、イタリアン,no data,予約可,東京都品川区東大井5-5-11サンライスビル1F,大井町駅から徒歩２分大井町駅から207m,17:00～翌1:00(L.O.翌0:30)金土17:00〜翌2:00(L.O翌1:30)ランチ営業、夜10時以降入店可、夜12時以降入店可,日曜日,"[夜]￥4,000～￥4,999[昼]～￥999",4000,4999,0,999,no data,,,,,可（JCB、AMEX、VISA、MASTER）,24席（カウンター10席　テーブル4席×3）,24,無,無,オシャレな空間、落ち着いた空間、カウンター席あり、ソファー席あり、スポーツ観戦可,docomo、au、SoftBank、Y!mobile,家族・子供と｜女子会｜知人・友人と,2時間半以上の宴会可、お祝い・サプライズ可、子供可、テイクアウト,めんきち（167）,コロ太（552）...店舗情報（'14/01/0522:50）キャベツ★太郎81953（0）...店舗情報（'13/12/2322:50）編集履歴を詳しく見る,可（20人以下可、20人～50人可）,全面喫煙可,日本酒あり、焼酎あり、ワインあり、カクテルあり、ワインにこだわる、カクテルにこだわる,野菜料理にこだわる、魚料理にこだわる、健康・美容メニューあり,隠れ家レストラン,no data,no data,2011年8月10日,no data,no data,no data,no data,3000円～4000円のコース、4000円～5000円のコース、5000円～8000円のコース,飲み放題、3000円～4000円の飲み放題コース、4000円～5000円の飲み放題コース,no data,no data,03-5460-9209,no data,650,35.6075237,139.7368858,洋食・西洋料理,https://tabelog.com/tokyo/A1315/A131501/13130656/,ビストロ
659,0,3,0,2.4,1,0.4,0,3,0,つるや,居酒屋、割烹・小料理,no data,,東京都品川区東大井5-4-9,大井町駅から177m,18:00～02:00(L.O.01:00),日曜日,"[夜]￥5,000～￥5,999",5000,5999,,,no data,,,,,可（VISA、MASTER）,9席,9,no data,no data,no data,no data,知人・友人と,no data,はらへり呑んべぇ（387）,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,659,35.6073515,139.7364469,高級和食,https://tabelog.com/tokyo/A1315/A131501/13052312/,割烹・小料理
667,0,3,0,1,0,0,0,1,0,ぶる,ホルモン、居酒屋、もつ鍋,no data,予約可お電話または、当店のホームページでご予約お願いします。,東京都品川区東大井5-4-17河本ビル3Fこのお店は「新宿区西新宿1丁目15-10」から移転しています。※移転前の情報は最新のものとは異なります。移転前の店舗情報を見る,・JR大井町東口から徒歩2分。・新宿駅からのアクセス（ＪＲ埼京線快速線　4駅、所要時間　約17分）・東京駅からのアクセス（ＪＲＪＲ京浜東北線　4駅、所要時間　約12分）・品川駅からのアクセス（ＪＲＪＲ京浜東北線　1駅、所要時間　約3分）大井町駅から188m,・レイトランチ：14：30～17：00（平日のみ）・ディナー：17：00～24：00（月～金）・ディナー：15：30～24：00（土、日、祝）ランチ営業、日曜営業,定休日はありません・,"[夜]￥4,000～￥4,999[昼]～￥999",4000,4999,0,999,"[夜]￥5,000～￥5,999[昼]￥1,000～￥1,999",5000,5999,1000,1999,可（VISA、MASTER、JCB、AMEX、Diners）,40席（なお、当店の貸切宴会予約も可能です。宴会コースには飲み放題コースもご用意！一度ご利用頂ければきっとご満足いただけると思います。）,40,有（10～20人可）◆大井町で個室の宴会場所をお探しなら！最大15名まで入れるBホール（半個室）はさまざまなシーンにあわせてご利用頂けます。忘年会、新年会をはじめ、女子会、親睦会、スポーツ観戦会（大型テレビあり）、歓送迎会、お誕生日会、趣味の集まりなどに最適な広さです。,無,オシャレな空間、落ち着いた空間、席が広い、カウンター席あり、スポーツ観戦可,docomo、au、SoftBank、Y!mobile,家族・子供と｜知人・友人と,2時間半以上の宴会可、お祝い・サプライズ可、子供可,ちょびヒゲ太郎（0）,ツイストマン（1836）...店舗情報（'15/06/1214:24）編集履歴を詳しく見る,可,全面喫煙可,日本酒あり、焼酎あり、ワインあり、カクテルあり、日本酒にこだわる、焼酎にこだわる、ワインにこだわる、カクテルにこだわる,no data,隠れ家レストラン,http://www.bull-tokyo.com,no data,2013年10月10日,no data,no data,お子様の是非ご来店下さい。,※表示価格は消費税別となっております。,3000円以下のコース、3000円～4000円のコース、4000円～5000円のコース、5000円～8000円のコース,飲み放題,no data,no data,no data,カジュアル,667,35.607807,139.7365802,居酒屋,https://tabelog.com/tokyo/A1315/A131501/13161278/,居酒屋
670,3,0,0,2,0,0,1,2,1,パパミラノ 大井町店,イタリアン、ピザ、バル・バール,no data,予約可,東京都品川区大井1-2-1アトレ大井町6F,アトレ大井町6Fエスカレーター正面大井町駅から157m,月～日　11:00～23:00ランチ営業、夜10時以降入店可、日曜営業,不定休（アトレに準ずる）,"[夜]￥1,000～￥1,999[昼]￥1,000～￥1,999",1000,1999,1000,1999,"[夜]￥3,000～￥3,999[昼]￥1,000～￥1,999",3000,3999,1000,1999,可（VISA、MASTER、JCB、AMEX、Diners）,98席,98,無,有きゅりあん地下駐車場をご利用下さい※30分毎200円/1000円以上お買上げで1時間無料/5000円以上で2時間無料,ソファー席あり,au、SoftBank,,2時間半以上の宴会可、テイクアウト,Waikiki-casino（34）,no data,不可,分煙土日祝日は全席禁煙,ワインにこだわる,no data,no data,no data,no data,2013年3月8日,no data,no data,no data,no data,食べ放題,3000円～4000円の飲み放題コース、3時間以上の飲み放題コース,パパミラノの店舗一覧を見る,no data,no data,no data,670,35.606212,139.734828,洋食・西洋料理,https://tabelog.com/tokyo/A1315/A131501/13151936/,イタリアン
673,3,0,0,3,0,0,0,3,0,味楽,中華料理、居酒屋、定食・食堂,no data,予約可,東京都品川区東大井5-7-13,ＪＲ大井町駅　徒歩３分大井町駅から276m,11:00～24:00ランチ営業、夜10時以降入店可、日曜営業,年中無休,"[夜]￥1,000～￥1,999[昼]～￥999",1000,1999,0,999,no data,,,,,no data,no data,,no data,no data,no data,docomo、SoftBank,知人・友人と,no data,みすたん（0）,飲んで食ってBMI22（1137）...店舗情報（'15/12/2607:31）みすたん（0）...店舗情報（'13/06/1019:06）編集履歴を詳しく見る,no data,no data,no data,no data,no data,no data,no data,2013年5月,no data,no data,no data,no data,3000円以下のコース、3000円～4000円のコース、4000円～5000円のコース、5000円～8000円のコース、8000円～10000円のコース,3000円～4000円の飲み放題コース、4000円～5000円の飲み放題コース,no data,ホットペッパーグルメ,no data,no data,673,35.6072488,139.7374969,居酒屋,https://tabelog.com/tokyo/A1315/A131501/13157055/,居酒屋
674,3,0,0,0,1,1,1.4,3,0,ザ ガーデン,カフェ、洋食、バー,no data,,東京都品川区大井1-50-5アワーズイン阪急3F,各線大井町駅より徒歩2～3分大井町駅から197m,[モーニングタイム]6：30～10：30（L.O.10：00）[ティータイム]11：30～17：30[バータイム]17：30～23：00（L.O.22：30）朝食営業、ランチ営業、夜10時以降入店可、日曜営業,無休,"[夜]￥1,000～￥1,999[昼]～￥999",1000,1999,0,999,no data,,,,,可,50席,50,無,有,オシャレな空間、落ち着いた空間、カウンター席あり、オープンテラスあり,docomo、au、SoftBank、Y!mobile,一人で入りやすい｜知人・友人と,no data,yosakoi-mango（206）,＊三つ葉のクローバー＊（89）...店舗情報（'14/06/1520:06）ツイストマン（1836）...店舗情報（'13/07/1310:12）編集履歴を詳しく見る,no data,no data,no data,no data,ホテルのレストラン,http://www.hankyu-hotel.com/hotel/oursinnh/,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,674,35.6051724,139.73419,バー・お酒,https://tabelog.com/tokyo/A1315/A131501/13128663/,バー
